TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
C847,0,A,8.0,I,5.05,,10/01/2023,1,23735.0,,,,,,
C867,0,A,8.2,I,,,,,,,,,,,
C887,0,A,8.4,I,,,,,,,,,,,
C907,0,A,8.6,I,,,,,,,,,,,
C927,0,A,8.8,I,,,,,,,,,,,
C947,0,A,9.0,I,,,,,,,,,,,
C967,0,A,9.2,I,,,,,,,,,,,
C987,0,A,9.4,I,,,,,,,,,,,
C102,0,A,9.75,I,,,,,,,,,,,
C107,0,A,10.25,I,1.6,-0.398,10/02/2023,1,7040.0,,,,,,
C112,0,A,10.75,I,1.2,,10/02/2023,12,4952.0,,,,,,
C117,0,A,11.25,I,1.05,0.167,15/02/2023,2,4605.0,0.327,0.7588,0.2729,-0.0125,-0.0119,1.0905
C97,0,E,11.5,I,0.67,-0.152,15/02/2023,20,1340.0,0.3,0.6955,0.3408,-0.0127,-0.0189,1.1964
C122,1,A,11.75,I,0.53,-0.264,22/02/2023,13,19715.0,0.254,0.6764,0.4683,-0.0128,-0.0241,1.0836
C92,0,E,12.0,A,0.47,-0.113,22/02/2023,8,2292.0,0.255,0.5787,0.4922,-0.0127,-0.0271,1.2212
C127,1,A,12.25,A,0.25,-0.342,22/02/2023,8,12956.0,0.246,0.415,0.526,-0.0116,-0.0465,1.1749
C115,0,E,12.5,O,0.16,-0.36,22/02/2023,11,630.0,0.248,0.2958,0.4629,-0.0099,-0.062,1.0411
C132,1,A,12.75,O,0.09,-0.471,22/02/2023,18,5436.0,0.24,0.1927,0.3776,-0.0074,-0.0824,0.8255
C104,0,E,13.0,O,0.05,-0.5,22/02/2023,10,5164.0,0.256,0.1327,0.2783,-0.006,-0.1202,0.6471
C137,1,A,13.25,O,0.04,-0.429,22/02/2023,7,3544.0,0.266,0.084,0.1928,-0.0044,-0.1096,0.4642
C110,0,E,13.5,O,0.02,-0.333,22/02/2023,12,3911.0,0.241,0.0639,0.1695,-0.0033,-0.1651,0.3841
C142,0,A,13.75,O,0.03,0.5,22/02/2023,5,240.0,0.294,0.0429,0.1029,-0.0028,-0.0932,0.2751
C139,0,E,14.0,O,0.01,-0.5,22/02/2023,6,600.0,0.322,0.0393,0.0871,-0.0028,-0.2834,0.2565
C147,0,A,14.25,O,0.01,-0.5,22/02/2023,10,970.0,0.348,0.036,0.0732,-0.0027,-0.274,0.2455
C134,0,E,14.5,O,0.02,0.0,22/02/2023,1,2.0,0.316,0.0465,0.0909,-0.003,-0.1524,0.3304
C152,0,A,14.75,O,0.02,0.0,22/02/2023,1,10.0,0.393,0.038,0.0604,-0.0028,-0.1402,0.2877
C136,0,E,15.0,O,0.01,-0.5,17/02/2023,4,200.0,0.394,0.0378,0.0602,-0.0029,-0.2922,0.2863
C157,0,A,15.25,O,0.01,0.0,22/02/2023,1,5.0,0.408,0.0296,0.0495,-0.0026,-0.2597,0.2243
C162,0,A,15.75,O,,,,,,0.338,0.05,0.0687,-0.0028,,0.4579
C167,0,A,16.25,O,0.02,0.0,10/02/2023,2,220.0,0.357,0.0267,0.0401,-0.0018,-0.0882,0.2668
C172,0,A,16.75,O,0.01,,22/02/2023,3,2105.0,0.609,0.0226,0.0284,-0.0031,-0.3118,0.1664
C177,0,A,17.25,O,,,,,,,,,,,
C182,0,A,17.75,O,,,,,,,,,,,
C185,0,E,18.0,O,0.01,-0.75,03/02/2023,1,1.0,,,,,,
C187,0,A,18.25,O,,,,,,,,,,,
C192,0,A,18.75,O,0.02,1.0,03/02/2023,1,2.0,,,,,,
C197,0,A,19.25,O,0.02,-0.5,06/02/2023,2,1000.0,,,,,,
C202,0,A,19.75,O,0.01,-0.667,22/02/2023,9,3770.0,0.847,0.0169,0.0159,-0.0034,-0.3351,0.1304
C207,0,A,20.25,O,0.01,,22/02/2023,3,1802.0,,,,,,
C212,0,A,20.75,O,,,,,,,,,,,
C217,0,A,21.25,O,,,,,,,,,,,
C222,0,A,21.75,O,,,,,,,,,,,
C227,0,A,22.25,O,0.04,,26/01/2023,2,2100.0,,,,,,
C232,0,A,22.75,O,,,,,,,,,,,
C237,0,A,23.25,O,,,,,,,,,,,
C242,0,A,23.75,O,0.04,,26/01/2023,2,1800.0,,,,,,
C247,0,A,24.25,O,,,,,,,,,,,
C252,0,A,24.75,O,,,,,,,,,,,
C257,0,A,25.25,O,,,,,,,,,,,
